trade_id,trade_id_type,trade_version,product_type,currency,option_type,notional,trade_date,strike,expiry_date,maturity_date,counterparty_id,expiry_tenor,maturity_tenor,ifrs13_level,Day1_Pnl
HACKTRD0681,HackTradeID,2,IR Swaption,USD,Receiver,22400000,2024-04-26,2.65,2029-02-26,2047-08-02,CPTY6059,3,30,Level 3,No
HACKTRD0948,HackTradeID,1,IR Swaption,USD,Receiver,97200000,2024-05-20,2.09,2028-02-18,2045-01-28,CPTY8645,5,10,Level 3,No
HACKTRD0270,HackTradeID,1,IR Swaption,USD,Payer,65800000,2023-08-17,0.66,2026-01-13,2031-03-29,CPTY6445,5,30,Level 2,No
HACKTRD0312,HackTradeID,1,IR Swaption,USD,Receiver,81100000,2023-12-16,0.92,2026-10-25,2028-11-20,CPTY1317,2,10,Level 3,No
HACKTRD0329,HackTradeID,3,IR Swaption,USD,Receiver,17000000,2025-04-18,1.15,2026-12-19,2044-02-19,CPTY5358,5,20,Level 3,No
HACKTRD0893,HackTradeID,3,IR Swaption,USD,Payer,30300000,2025-04-02,3.18,2029-12-21,2052-07-18,CPTY1731,3,20,Level 3,No
HACKTRD0896,HackTradeID,1,IR Swaption,USD,Receiver,9000000,2023-08-06,2.7,2028-01-30,2039-06-19,CPTY9243,2,10,Level 3,Yes
HACKTRD0251,HackTradeID,1,IR Swaption,USD,Receiver,40300000,2023-10-23,2.79,2025-06-19,2043-06-13,CPTY6475,5,20,Level 3,No
HACKTRD0171,HackTradeID,2,IR Swaption,USD,Receiver,92300000,2024-06-27,1.31,2025-06-26,2044-03-16,CPTY2290,5,30,Level 2,No
HACKTRD0857,HackTradeID,1,IR Swaption,USD,Payer,80700000,2023-11-15,3.11,2025-01-02,2035-06-21,CPTY2015,3,5,Level 3,No
HACKTRD0924,HackTradeID,4,IR Swaption,USD,Payer,76100000,2024-07-07,1.5,2027-07-25,2034-10-27,CPTY2101,2,10,Level 3,No
HACKTRD0657,HackTradeID,3,IR Swaption,USD,Payer,10000000,2024-09-14,2.16,2025-06-09,2055-04-07,CPTY2015,5,30,Level 3,No
HACKTRD0182,HackTradeID,1,IR Swaption,USD,Receiver,28500000,2024-03-17,3.98,2029-08-09,2040-02-07,CPTY3914,5,10,Level 3,No
HACKTRD0541,HackTradeID,2,IR Swaption,EUR,Payer,64600000,2023-12-03,3.6,2029-01-29,2054-09-04,CPTY1999,1,30,Level 3,Yes
HACKTRD0588,HackTradeID,1,IR Swaption,USD,Payer,55200000,2024-06-11,2.51,2026-03-04,2037-11-10,CPTY9533,3,20,Level 3,No
HACKTRD0062,HackTradeID,4,IR Swaption,USD,Receiver,26000000,2023-06-20,0.64,2025-05-07,2030-11-15,CPTY6881,3,10,Level 3,No
HACKTRD0709,HackTradeID,1,IR Swaption,USD,Payer,36600000,2024-10-17,2.86,2029-10-25,2050-01-09,CPTY9634,5,20,Level 3,Yes
HACKTRD0475,HackTradeID,3,IR Swaption,JPY,Payer,31900000,2023-12-29,2.36,2027-10-16,2042-10-07,CPTY2863,2,20,Level 3,Yes
HACKTRD0655,HackTradeID,1,IR Swaption,USD,Payer,82400000,2025-04-25,1.47,2026-07-16,2036-02-13,CPTY9286,2,15,Level 3,No
HACKTRD0980,HackTradeID,3,IR Swaption,EUR,Payer,24800000,2024-01-01,4.51,2027-12-17,2041-06-30,CPTY2132,5,15,Level 3,Yes
HACKTRD0214,HackTradeID,2,IR Swaption,USD,Payer,68200000,2023-12-16,2.21,2024-11-15,2031-10-28,CPTY6449,3,10,Level 2,No
HACKTRD0194,HackTradeID,1,IR Swaption,USD,Payer,65400000,2023-11-17,0.99,2024-08-13,2042-10-05,CPTY3983,3,15,Level 3,No
HACKTRD0743,HackTradeID,1,IR Swaption,USD,Receiver,85300000,2024-11-19,1.47,2028-08-11,2028-10-14,CPTY3875,2,20,Level 2,No
HACKTRD0268,HackTradeID,1,IR Swaption,USD,Receiver,55700000,2024-04-19,1.38,2029-04-06,2055-02-22,CPTY2823,5,30,Level 3,No
HACKTRD0731,HackTradeID,2,IR Swaption,USD,Payer,81300000,2024-06-19,1.03,2026-10-07,2042-10-05,CPTY5920,5,5,Level 3,No
HACKTRD0590,HackTradeID,3,IR Swaption,USD,Payer,7800000,2023-07-21,1.37,2028-04-06,2044-11-13,CPTY7543,5,10,Level 3,No
HACKTRD0359,HackTradeID,2,IR Swaption,USD,Receiver,72500000,2023-11-30,2.64,2029-12-27,2043-04-24,CPTY2518,5,10,Level 3,No
HACKTRD0293,HackTradeID,4,IR Swaption,USD,Payer,93400000,2023-07-24,1.21,2026-09-23,2034-12-23,CPTY5212,2,20,Level 3,No
HACKTRD0939,HackTradeID,4,IR Swaption,USD,Receiver,5000000,2025-02-10,4.5,2029-05-17,2045-01-24,CPTY3113,3,5,Level 3,Yes
HACKTRD0105,HackTradeID,3,IR Swaption,JPY,Receiver,11200000,2023-09-14,1.52,2024-09-03,2040-11-05,CPTY3106,5,15,Level 3,No
HACKTRD0768,HackTradeID,4,IR Swaption,JPY,Payer,18900000,2024-07-04,1.72,2029-08-28,2044-12-11,CPTY8837,1,15,Level 3,Yes
HACKTRD0793,HackTradeID,4,IR Swaption,USD,Payer,39400000,2024-01-25,1.02,2028-11-12,2034-03-03,CPTY3841,2,20,Level 3,No
HACKTRD0269,HackTradeID,2,IR Swaption,USD,Receiver,24200000,2024-11-11,2.68,2026-11-27,2036-04-04,CPTY4930,3,15,Level 3,No
HACKTRD0998,HackTradeID,2,IR Swaption,JPY,Receiver,4600000,2023-09-02,4.01,2026-06-27,2043-04-30,CPTY1752,3,30,Level 3,Yes
HACKTRD0965,HackTradeID,1,IR Swaption,GBP,Payer,74700000,2024-09-17,3.75,2026-09-23,2048-10-14,CPTY9216,3,20,Level 3,Yes
HACKTRD0593,HackTradeID,1,IR Swaption,USD,Receiver,2100000,2023-07-08,0.79,2027-12-02,2044-07-11,CPTY8845,3,30,Level 3,No
HACKTRD0158,HackTradeID,1,IR Swaption,USD,Payer,50700000,2024-06-18,1.35,2028-01-23,2042-04-27,CPTY3779,2,15,Level 3,No
HACKTRD0091,HackTradeID,2,IR Swaption,USD,Receiver,47100000,2025-01-16,0.72,2028-11-28,2034-10-17,CPTY1698,3,15,Level 3,No
HACKTRD0218,HackTradeID,2,IR Swaption,USD,Receiver,51000000,2024-05-30,1.32,2029-04-03,2043-12-10,CPTY1988,2,30,Level 3,No
HACKTRD0290,HackTradeID,1,IR Swaption,USD,Payer,21100000,2023-12-30,1.66,2028-10-17,2032-04-07,CPTY2037,2,15,Level 3,No
HACKTRD0343,HackTradeID,2,IR Swaption,USD,Receiver,14100000,2025-01-02,1.16,2027-05-31,2043-07-07,CPTY7701,2,5,Level 3,No
HACKTRD0708,HackTradeID,3,IR Swaption,USD,Payer,95300000,2025-03-10,2.77,2030-04-04,2030-08-13,CPTY7681,2,15,Level 3,No
HACKTRD0804,HackTradeID,4,IR Swaption,USD,Receiver,34600000,2024-07-11,1.3,2030-01-05,2030-09-10,CPTY6840,2,20,Level 3,No
HACKTRD0973,HackTradeID,1,IR Swaption,EUR,Payer,42200000,2024-04-06,1.53,2028-01-01,2041-12-28,CPTY2132,3,30,Level 3,Yes
HACKTRD0730,HackTradeID,1,IR Swaption,USD,Payer,55300000,2024-10-09,2.91,2027-11-09,2040-12-09,CPTY3653,5,20,Level 3,No
HACKTRD0877,HackTradeID,2,IR Swaption,USD,Receiver,55200000,2025-02-03,4.54,2025-09-09,2035-09-19,CPTY2128,3,30,Level 3,Yes
HACKTRD0964,HackTradeID,4,IR Swaption,USD,Payer,37000000,2025-01-13,2.56,2028-01-06,2054-09-14,CPTY5615,2,5,Level 3,No
HACKTRD0107,HackTradeID,2,IR Swaption,USD,Payer,26800000,2024-11-10,1.99,2029-04-10,2053-11-09,CPTY1984,3,10,Level 3,No
HACKTRD0766,HackTradeID,3,IR Swaption,EUR,Payer,82400000,2023-10-28,2.08,2027-03-28,2052-12-28,CPTY6059,3,10,Level 3,Yes
HACKTRD0375,HackTradeID,4,IR Swaption,USD,Receiver,51600000,2024-05-28,2.57,2026-12-05,2050-06-11,CPTY4709,5,20,Level 3,No
HACKTRD0262,HackTradeID,4,IR Swaption,USD,Payer,53300000,2024-10-19,2.24,2026-02-04,2043-04-16,CPTY6240,5,20,Level 3,Yes
HACKTRD0590,HackTradeID,2,IR Swaption,EUR,Payer,49500000,2023-06-26,2.06,2025-02-24,2039-08-26,CPTY6670,5,15,Level 3,No
HACKTRD0232,HackTradeID,3,IR Swaption,USD,Receiver,14500000,2023-07-23,1.13,2027-06-24,2041-04-22,CPTY6232,3,10,Level 3,No
HACKTRD0766,HackTradeID,2,IR Swaption,USD,Receiver,35700000,2024-01-17,2.81,2028-07-23,2042-07-15,CPTY2030,5,15,Level 3,No
HACKTRD0278,HackTradeID,4,IR Swaption,USD,Receiver,73100000,2024-01-31,0.62,2025-12-02,2046-09-01,CPTY4456,2,10,Level 3,No
HACKTRD0718,HackTradeID,3,IR Swaption,USD,Receiver,21700000,2024-01-17,4.29,2025-07-24,2032-02-23,CPTY9975,5,5,Level 3,No
HACKTRD0501,HackTradeID,3,IR Swaption,USD,Receiver,6100000,2023-10-02,1.54,2027-08-07,2038-07-12,CPTY4558,5,20,Level 3,No
HACKTRD0057,HackTradeID,4,IR Swaption,USD,Receiver,70100000,2024-09-14,3.54,2028-10-20,2032-01-11,CPTY5835,5,10,Level 3,No
HACKTRD0412,HackTradeID,3,IR Swaption,USD,Payer,32700000,2024-03-04,2.95,2029-12-23,2045-08-19,CPTY8758,3,15,Level 3,No
HACKTRD0319,HackTradeID,1,IR Swaption,USD,Receiver,69300000,2025-02-23,0.61,2027-03-26,2055-02-15,CPTY4638,5,30,Level 3,No
HACKTRD0252,HackTradeID,3,IR Swaption,USD,Payer,65400000,2024-08-29,1.05,2027-05-24,2047-03-10,CPTY9680,2,30,Level 3,No
HACKTRD0171,HackTradeID,3,IR Swaption,USD,Payer,25300000,2024-04-22,1.75,2029-05-19,2045-12-09,CPTY9032,3,10,Level 3,Yes
HACKTRD0490,HackTradeID,4,IR Swaption,GBP,Payer,59000000,2025-02-05,1.42,2029-05-07,2053-10-15,CPTY9988,5,30,Level 3,No
HACKTRD0802,HackTradeID,4,IR Swaption,USD,Receiver,29800000,2024-10-28,4.28,2028-05-22,2043-07-02,CPTY7191,3,5,Level 3,Yes
HACKTRD0144,HackTradeID,3,IR Swaption,JPY,Payer,64000000,2023-09-04,1.17,2027-08-12,2055-03-20,CPTY7619,5,30,Level 3,No
HACKTRD0037,HackTradeID,2,IR Swaption,USD,Payer,9500000,2024-01-04,0.93,2027-06-19,2040-10-21,CPTY2291,3,10,Level 3,No
HACKTRD0867,HackTradeID,1,IR Swaption,USD,Receiver,38300000,2025-04-28,2.22,2028-04-13,2055-02-25,CPTY8481,5,30,Level 3,Yes
HACKTRD0379,HackTradeID,2,IR Swaption,USD,Receiver,12200000,2024-03-06,1.13,2027-03-21,2033-06-01,CPTY1163,5,30,Level 2,No
HACKTRD0759,HackTradeID,3,IR Swaption,GBP,Payer,60300000,2024-03-27,2.16,2026-10-23,2034-08-14,CPTY5591,2,20,Level 3,No
HACKTRD0173,HackTradeID,2,IR Swaption,JPY,Receiver,40900000,2023-10-09,2.02,2026-02-05,2038-01-07,CPTY7078,3,20,Level 2,No
HACKTRD0427,HackTradeID,2,IR Swaption,USD,Receiver,36000000,2024-12-14,0.73,2030-04-13,2036-08-14,CPTY8758,5,15,Level 3,No
HACKTRD0081,HackTradeID,1,IR Swaption,USD,Receiver,72100000,2024-08-01,1.99,2025-05-22,2030-06-29,CPTY7229,2,20,Level 3,Yes
HACKTRD0936,HackTradeID,2,IR Swaption,USD,Payer,55900000,2023-06-17,0.88,2024-10-14,2050-02-21,CPTY3161,5,30,Level 2,No
HACKTRD0903,HackTradeID,2,IR Swaption,USD,Payer,15800000,2023-10-03,3.9,2025-02-02,2050-12-09,CPTY4945,1,20,Level 3,No
HACKTRD0068,HackTradeID,2,IR Swaption,USD,Payer,12200000,2023-09-03,3.12,2025-10-21,2041-05-11,CPTY7238,2,20,Level 3,No
HACKTRD0842,HackTradeID,4,IR Swaption,USD,Payer,45700000,2024-07-21,1.1,2026-01-15,2054-04-27,CPTY6287,5,20,Level 3,No
HACKTRD0544,HackTradeID,4,IR Swaption,USD,Payer,52800000,2025-01-16,3.25,2026-06-02,2038-04-12,CPTY2849,3,20,Level 3,No
HACKTRD0706,HackTradeID,4,IR Swaption,USD,Receiver,88600000,2024-09-16,0.91,2030-04-26,2036-03-19,CPTY9713,2,30,Level 3,No
HACKTRD0763,HackTradeID,1,IR Swaption,USD,Receiver,30400000,2024-05-24,2.42,2029-03-09,2033-01-07,CPTY2581,5,20,Level 3,No
HACKTRD0906,HackTradeID,3,IR Swaption,USD,Payer,21300000,2025-02-12,3.11,2026-10-22,2036-03-04,CPTY3506,1,20,Level 2,No
HACKTRD0183,HackTradeID,3,IR Swaption,USD,Receiver,78600000,2025-01-30,1.56,2029-04-09,2035-07-28,CPTY2762,5,15,Level 2,No
HACKTRD0553,HackTradeID,1,IR Swaption,USD,Payer,96300000,2025-02-17,1.75,2029-07-09,2028-06-20,CPTY8870,5,15,Level 3,No
HACKTRD0463,HackTradeID,1,IR Swaption,USD,Payer,91500000,2024-03-03,3.32,2027-11-20,2034-12-08,CPTY2628,1,15,Level 3,No
HACKTRD0864,HackTradeID,1,IR Swaption,EUR,Receiver,37800000,2023-10-07,2.31,2025-11-03,2054-12-27,CPTY9320,1,30,Level 3,No
HACKTRD0339,HackTradeID,1,IR Swaption,USD,Receiver,19800000,2025-04-06,1.88,2030-04-29,2028-06-06,CPTY5356,5,15,Level 2,No
HACKTRD0386,HackTradeID,2,IR Swaption,JPY,Payer,23700000,2024-12-12,2.91,2028-10-19,2032-11-09,CPTY5538,5,20,Level 2,No
HACKTRD0845,HackTradeID,2,IR Swaption,USD,Payer,28800000,2024-02-12,2.23,2028-06-29,2047-05-24,CPTY6305,1,15,Level 3,No
HACKTRD0607,HackTradeID,3,IR Swaption,USD,Receiver,2500000,2023-11-01,2.37,2029-12-30,2034-03-01,CPTY7509,2,15,Level 2,No
HACKTRD0951,HackTradeID,2,IR Swaption,EUR,Receiver,62100000,2023-08-01,3.1,2025-11-19,2029-01-16,CPTY3135,5,15,Level 3,Yes
HACKTRD0313,HackTradeID,1,IR Swaption,USD,Receiver,96600000,2024-04-01,3.09,2028-07-21,2052-05-15,CPTY8426,5,30,Level 3,No
HACKTRD0138,HackTradeID,4,IR Swaption,USD,Payer,12600000,2024-12-01,1.33,2029-11-09,2034-11-26,CPTY2386,5,10,Level 3,No
HACKTRD0636,HackTradeID,3,IR Swaption,USD,Receiver,16600000,2023-10-25,2.25,2028-08-30,2030-08-27,CPTY5357,5,10,Level 2,No
HACKTRD0356,HackTradeID,4,IR Swaption,USD,Receiver,2100000,2024-05-03,2.14,2026-05-12,2034-06-07,CPTY8979,2,20,Level 3,Yes
HACKTRD0247,HackTradeID,4,IR Swaption,USD,Receiver,90100000,2024-01-30,2.45,2025-12-20,2033-01-04,CPTY7602,3,15,Level 3,No
HACKTRD0152,HackTradeID,2,IR Swaption,USD,Receiver,16600000,2025-04-25,0.67,2028-06-15,2050-08-25,CPTY1404,2,20,Level 3,No
HACKTRD0530,HackTradeID,4,IR Swaption,USD,Payer,41200000,2024-07-09,2.51,2027-10-30,2030-04-20,CPTY1999,2,30,Level 3,Yes
HACKTRD0979,HackTradeID,4,IR Swaption,USD,Payer,54700000,2025-02-07,4.46,2026-09-28,2054-05-23,CPTY8246,1,15,Level 3,No
HACKTRD0330,HackTradeID,1,IR Swaption,USD,Payer,27000000,2024-01-05,1.89,2027-01-13,2032-09-19,CPTY2796,3,20,Level 3,No
HACKTRD0820,HackTradeID,4,IR Swaption,USD,Receiver,77900000,2023-08-23,2.37,2026-08-23,2048-08-25,CPTY6636,5,20,Level 3,Yes
HACKTRD0322,HackTradeID,1,IR Swaption,USD,Receiver,66300000,2025-01-06,0.77,2030-03-22,2037-11-25,CPTY5263,3,15,Level 3,No
HACKTRD0713,HackTradeID,1,IR Swaption,GBP,Receiver,76900000,2023-12-06,4.41,2024-10-30,2049-06-12,CPTY1725,1,30,Level 3,Yes
HACKTRD0646,HackTradeID,2,IR Swaption,USD,Payer,64200000,2025-02-21,0.92,2028-03-05,2037-03-28,CPTY7094,5,10,Level 3,No
HACKTRD0468,HackTradeID,3,IR Swaption,EUR,Payer,50200000,2024-01-01,3.69,2025-05-02,2055-02-08,CPTY9851,5,30,Level 3,Yes
HACKTRD0175,HackTradeID,3,IR Swaption,USD,Receiver,42300000,2024-06-12,2.96,2028-03-06,2055-04-19,CPTY3744,5,30,Level 3,No
HACKTRD0917,HackTradeID,1,IR Swaption,USD,Payer,44200000,2023-06-12,2.39,2026-08-24,2035-11-16,CPTY4557,5,5,Level 3,No
HACKTRD0007,HackTradeID,1,IR Swaption,USD,Payer,46700000,2024-12-29,1.14,2026-07-21,2032-09-24,CPTY7184,5,15,Level 2,No
HACKTRD0732,HackTradeID,3,IR Swaption,USD,Receiver,3100000,2024-06-09,3.2,2026-06-02,2054-10-05,CPTY8984,3,20,Level 3,No
HACKTRD0553,HackTradeID,1,IR Swaption,USD,Receiver,62000000,2024-05-26,2.33,2026-12-06,2032-01-13,CPTY3014,5,15,Level 3,No
HACKTRD0332,HackTradeID,2,IR Swaption,USD,Payer,14700000,2024-10-29,3.05,2028-06-09,2038-08-27,CPTY3010,5,10,Level 3,No
HACKTRD0100,HackTradeID,4,IR Swaption,USD,Receiver,76100000,2023-07-18,1.15,2026-04-13,2032-10-21,CPTY4177,5,15,Level 3,No
HACKTRD0729,HackTradeID,2,IR Swaption,GBP,Receiver,61800000,2023-10-03,4.37,2027-04-09,2050-04-30,CPTY1298,5,20,Level 3,Yes
HACKTRD0827,HackTradeID,1,IR Swaption,USD,Receiver,52900000,2024-07-13,2.39,2028-07-24,2033-06-23,CPTY4839,5,5,Level 3,No
HACKTRD0050,HackTradeID,2,IR Swaption,USD,Payer,96600000,2023-07-27,0.65,2026-08-06,2037-03-12,CPTY3786,2,30,Level 3,No
HACKTRD0673,HackTradeID,1,IR Swaption,USD,Receiver,48800000,2025-02-04,2.19,2028-07-28,2033-08-11,CPTY3587,3,10,Level 2,No
HACKTRD0924,HackTradeID,3,IR Swaption,USD,Receiver,34100000,2024-12-22,1.2,2026-06-08,2047-03-08,CPTY6365,2,20,Level 3,No
HACKTRD0330,HackTradeID,2,IR Swaption,USD,Payer,17700000,2024-07-07,0.9,2029-02-15,2044-04-06,CPTY2823,5,5,Level 3,No
HACKTRD0222,HackTradeID,2,IR Swaption,USD,Payer,32200000,2024-01-09,2.17,2025-01-21,2036-06-09,CPTY1984,5,20,Level 2,No
HACKTRD0724,HackTradeID,1,IR Swaption,USD,Payer,63600000,2024-07-24,1.56,2029-08-05,2039-04-02,CPTY3773,5,5,Level 3,No
HACKTRD0766,HackTradeID,3,IR Swaption,GBP,Receiver,12700000,2024-11-04,4.45,2026-09-02,2041-10-30,CPTY4981,3,30,Level 3,No
HACKTRD0022,HackTradeID,3,IR Swaption,USD,Payer,14600000,2024-07-01,2.38,2026-08-20,2040-09-17,CPTY8392,2,10,Level 3,No
HACKTRD0314,HackTradeID,1,IR Swaption,USD,Receiver,32200000,2024-02-25,1.14,2027-06-16,2033-03-18,CPTY6690,5,15,Level 3,No
HACKTRD0270,HackTradeID,1,IR Swaption,USD,Payer,15200000,2023-11-04,1.75,2027-03-11,2032-01-05,CPTY9569,2,5,Level 2,No
HACKTRD0631,HackTradeID,2,IR Swaption,USD,Receiver,93200000,2025-01-27,1.16,2029-05-16,2029-04-16,CPTY8620,5,15,Level 2,No
HACKTRD0073,HackTradeID,1,IR Swaption,USD,Receiver,62700000,2023-09-24,2.81,2024-10-28,2037-08-25,CPTY2908,1,5,Level 3,No
HACKTRD0819,HackTradeID,1,IR Swaption,USD,Payer,6200000,2025-04-29,4.99,2030-02-24,2044-06-11,CPTY1271,5,20,Level 3,Yes
HACKTRD0676,HackTradeID,3,IR Swaption,GBP,Payer,92500000,2025-02-05,2.44,2026-03-07,2046-06-15,CPTY2814,2,30,Level 3,No
HACKTRD0835,HackTradeID,2,IR Swaption,GBP,Receiver,2000000,2025-01-18,1.89,2026-12-10,2052-05-24,CPTY1890,5,20,Level 3,No
HACKTRD0468,HackTradeID,3,IR Swaption,USD,Receiver,14100000,2024-05-21,3.14,2026-03-28,2032-04-21,CPTY4699,3,20,Level 3,Yes
HACKTRD0363,HackTradeID,4,IR Swaption,USD,Receiver,72000000,2024-08-25,1.18,2028-10-29,2037-12-21,CPTY8815,3,10,Level 2,No
HACKTRD0217,HackTradeID,2,IR Swaption,USD,Receiver,23600000,2024-12-09,2.1,2025-05-09,2046-01-03,CPTY6887,5,20,Level 3,No
HACKTRD0206,HackTradeID,4,IR Swaption,USD,Payer,62100000,2024-07-13,0.8,2029-05-21,2047-12-04,CPTY4228,5,30,Level 3,No
HACKTRD0751,HackTradeID,3,IR Swaption,USD,Receiver,80600000,2024-09-27,0.78,2028-08-10,2049-11-14,CPTY8072,2,30,Level 3,No
HACKTRD0413,HackTradeID,1,IR Swaption,EUR,Receiver,82500000,2024-02-05,2.58,2026-09-01,2042-03-23,CPTY5150,1,20,Level 2,No
HACKTRD0539,HackTradeID,2,IR Swaption,EUR,Payer,93300000,2023-12-14,0.76,2025-01-18,2039-08-06,CPTY5173,2,5,Level 3,No
HACKTRD0625,HackTradeID,4,IR Swaption,USD,Payer,23500000,2024-08-27,0.81,2029-05-24,2044-05-01,CPTY2464,3,10,Level 3,No
HACKTRD0908,HackTradeID,1,IR Swaption,EUR,Receiver,35200000,2023-08-27,2.11,2026-12-22,2033-01-18,CPTY4557,1,15,Level 3,No
